file	a_compile	nv2_compile	a_run	nv2_run	stdout_match	exit_match	category
tests/run-pass/closure_effect_infer_auto.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/plot3d_test.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gpu_epistemic_f64_sedenion_parity.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/i32_implicit_return.sio	0	0	0	0	1	1	ok
tests/run-pass/import_basic_a.sio	0	0	0	0	1	1	ok
tests/run-pass/algebra_observe_synthesis.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/epistemic_pbpk_native.sio	0	0	0	6	0	0	nv2_run
tests/run-pass/trait_basic.sio	1	3	-	-	-	-	both_fail
tests/run-pass/mc_struct_field_write.sio	0	0	0	0	trim	1	ok
tests/run-pass/compress_crc32.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/if_let_pattern.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/linalg_decomp.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/theorem_logic_demorgan.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ode_bridge_exponential.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/proof_obligation_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gpu_vec_ops.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/epistemic_molecule_h2o.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/array_mut_ref.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/sedenion_zero_divisor_demo.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/refinement_float_bound.sio	0	0	0	0	1	1	ok
tests/run-pass/closure_escape.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gate_runtime_counter.sio	0	0	0	0	trim	1	ok
tests/run-pass/rapamycin_epistemic_adaptive.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/octonion_associator_gum_validation.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ontology_subclass_accept.sio	0	0	0	0	1	1	ok
tests/run-pass/fft_spectral.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/interpolation.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/epistemic_subsumption.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/refinement_or_predicate.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ffi_ctypes.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/for_range_loop.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ossm_knowledge_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/refinement_medical_dose.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/test_gp.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/smt_qflia_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/octonion_basic_demo.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/method_intrinsics_native.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/stdlib_time_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ontology_axiom_conjunction.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/constrained_opt_test.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/proof_search_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/gum_h1_native.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/sedenion_zero_divisor.sio	0	3	0	-	-	-	nv2_compile
